loan_request_id,approved,total_importe,mes_compra,year,quarter,quarterpercentage,month,num_delinquencies,ever_delinquent,most_purchased_category,medio_pago,canal,riskclient,dias_entre_compras,delta_importe,promedio_cliente,temporada_alta_relativa,es_temporada_alta_real,promedio_temporada_alta,temporada_alta_ajustada,fecha_afiliacion,external_account_id
724,1,55003.09,2,2024,1,20.0176328379,2,0,True,garden_outdoor,Loan,sucursal,0,61.2521546709,248.6035541473,361.95,0.6,1,1878.49,0.113918488377235,2025-07-15,100100366024.0
725,0,130269.57,11,2024,4,49.3414214118,11,2,True,books_media,Loan,sucursal,1,156.6929916174,-202.7815854201,1599.96,0.7,1,2379.76,0.463283968637464,2017-08-16,100100759332.0
726,1,180714.9,12,2024,4,68.831714832,12,3,True,automotive_parts,Debit Card,sucursal,1,162.5731822758,225.0969834919,1819.67,0.7,1,2037.98,0.831677678059793,2017-11-19,100100516513.0
727,1,59730.96,3,2024,1,25.5486094613,3,2,True,sports_equipment,Loan,sucursal,0,62.5603832784,6.9010365236,1092.08,0.6,1,2193.16,0.977382764955401,2017-11-04,100100693727.0
728,1,108086.15,8,2024,3,79.0982989932,8,0,True,tools_hardware,Debit Card,sucursal,0,183.9517708446,-85.2735192464,1830.38,1.4,0,872.15,0.936435549666912,2025-09-14,100100842454.0
729,0,33098.04,11,2024,4,66.1557345172,11,4,True,jewelry,Loan,sucursal,1,195.7150433804,210.4411211884,612.92,1.4,0,1996.56,0.700875234698688,2019-02-04,100100811902.0
730,1,37403.84,5,2024,2,47.9146967826,5,4,True,health_beauty,Debit Card,sucursal,1,107.9430439463,224.5976334899,1379.37,0.8,1,788.05,0.8224208593157,2022-02-13,100100777255.0
731,0,136056.61,11,2024,4,64.6607838591,11,2,True,clothing,Debit Card,sucursal,1,166.2641542249,-493.4420725441,814.94,1.2,1,485.25,0.642979092673866,2018-06-05,100100371739.0
732,1,80296.09,8,2024,3,72.1905923226,8,2,False,garden_outdoor,Debit Card,sucursal,1,178.546255974,-322.8902556274,991.97,1.5,1,1413.05,0.81659963259612,2023-02-12,100100090883.0
733,0,82526.25,4,2024,2,50.2697296023,4,4,True,health_beauty,Cash,sucursal,1,52.5864984671,19.7127786203,952.11,1.1,0,1679.55,0.35633979566645,2018-04-24,100100620158.0
734,1,33278.87,2,2024,1,25.6341567714,2,0,True,kitchen_dining,Debit Card,sucursal,0,121.2436526907,381.1202475871,1546.83,1.0,1,2068.81,0.2387344025559,2018-01-11,100100427738.0
735,1,92318.5,12,2024,4,68.7031772935,12,1,True,musical_instruments,Loan,sucursal,1,95.3995502553,355.8973865981,1529.08,1.4,1,1124.04,0.670256187891644,2020-01-18,100100652194.0
736,1,76505.25,8,2024,3,88.5624998561,8,3,False,electronics,Debit Card,sucursal,1,178.5599076913,-237.5947364343,846.0,1.1,1,1667.85,0.966336553071031,2022-10-06,100100376791.0
737,1,15231.67,6,2024,2,47.3331465033,6,3,True,automotive_parts,Credit Card,sucursal,1,42.2870169536,437.9860917512,1359.24,1.2,1,895.38,0.681422818546306,2024-03-11,100100517806.0
738,0,17708.75,10,2024,4,33.1099280565,10,4,True,clothing,Cash,sucursal,1,75.1700243861,-252.1411872929,1168.54,1.2,1,1496.71,0.901483712702434,2019-08-09,100100727027.0
739,1,48331.35,11,2024,4,56.9400045036,11,1,True,tools_hardware,Cash,sucursal,1,66.4887056706,201.6342942237,1816.72,1.4,1,2259.31,0.667120294040319,2019-11-06,100100343534.0
740,1,11090.23,6,2024,2,37.7634980862,6,3,True,books_media,Loan,sucursal,1,75.5727281215,33.6888061839,423.0,1.2,1,1386.72,0.566104755003505,2022-02-14,100100864582.0
741,1,97186.9,2,2024,1,15.2761982046,2,4,False,sports_equipment,Loan,sucursal,1,150.1288000574,-469.1896063454,1986.0,1.2,1,967.51,0.231234887390112,2020-11-12,100100962661.0
742,1,93293.24,3,2024,1,19.7190508282,3,0,False,health_beauty,Loan,sucursal,0,3.570119118,-418.87160071,796.25,1.0,0,475.11,0.174028043628077,2019-01-16,100100556725.0
743,1,26160.87,1,2025,1,27.3040453952,1,2,False,tools_hardware,Cash,sucursal,0,106.4410116516,-228.2576224916,205.27,0.9,1,435.0,0.992642351658729,2025-09-20,100100120421.0
744,0,152294.33,8,2024,3,78.9408592177,8,3,False,clothing,Debit Card,sucursal,1,30.3678615875,408.8072889059,1134.29,0.7,1,2090.87,0.831166326898321,2016-08-01,100100448654.0
745,1,90418.07,7,2024,3,74.1311154033,7,2,True,home_appliances,Credit Card,sucursal,1,52.0730489781,-235.296381257,1698.44,1.4,0,2003.0,0.440252234230222,2017-03-13,100100454957.0
746,1,88162.85,9,2024,3,92.2980631646,9,1,True,health_beauty,Cash,sucursal,1,14.4067147468,159.428211204,456.29,1.3,1,270.62,0.206540987153869,2025-05-09,100100904942.0
747,0,18867.2,11,2024,4,64.6684573185,11,0,False,health_beauty,Debit Card,sucursal,0,65.8595541242,-229.7317630153,533.12,1.3,0,924.86,0.769224088026078,2018-08-21,100100370776.0
748,0,56116.28,9,2024,3,73.0217924367,9,1,False,books_media,Cash,sucursal,1,130.2329557962,91.0617612921,1337.65,1.3,1,581.64,0.873327868022409,2024-06-22,100100926890.0
749,1,44867.27,2,2024,1,4.5915258956,2,3,True,automotive_parts,Credit Card,sucursal,1,182.4366065291,456.6991319827,1244.27,1.3,0,656.43,0.031403306264594,2022-11-15,100100102686.0
750,0,89543.47,8,2024,3,76.3831070476,8,2,True,office_supplies,Credit Card,sucursal,1,192.5632029251,486.0647935371,862.47,1.3,1,2120.33,0.724011032356093,2023-03-12,100100166997.0
751,0,162025.98,12,2024,4,97.7607304117,12,3,True,garden_outdoor,Cash,sucursal,1,87.4124110088,-88.3261299046,1341.12,1.2,0,397.62,0.491574820434764,2022-01-17,100100307912.0
752,1,24625.32,7,2024,3,89.2731901534,7,0,True,home_appliances,Loan,sucursal,0,27.1828953775,-121.5620431698,821.82,0.5,0,870.22,0.599442525494738,2019-05-20,100100365540.0
753,1,88294.58,7,2024,3,76.7278377777,7,3,True,furniture,Cash,sucursal,1,40.7071945152,-358.2255137871,567.88,0.8,0,774.26,0.246247511683091,2018-10-04,100100974363.0
754,0,39778.37,11,2024,4,51.2631346814,11,4,True,garden_outdoor,Loan,sucursal,1,180.0210855096,-328.0798980567,1500.82,0.6,1,1371.95,0.122192430335019,2024-09-22,100100840282.0
755,1,48038.35,5,2024,2,50.2574895437,5,4,True,home_appliances,Credit Card,sucursal,1,54.4240313905,352.9024540359,651.29,1.0,0,2261.78,0.52606603122188,2023-09-04,100100381858.0
756,0,64255.12,7,2024,3,85.5583119145,7,4,False,health_beauty,Credit Card,sucursal,1,199.1618838888,377.956728919,359.1,0.8,1,522.88,0.002377382892232,2022-07-15,100100878370.0
757,1,162927.63,9,2024,3,90.6982225685,9,0,True,books_media,Cash,sucursal,0,59.934422102,-387.2430343136,408.85,1.0,1,1135.54,0.486240506681756,2016-10-13,100100384474.0
758,1,99888.71,11,2024,4,48.7073000333,11,3,True,tools_hardware,Loan,sucursal,1,118.0882178362,207.6423837288,773.3,0.6,0,1342.7,0.137441914071486,2019-11-07,100100358892.0
759,1,55503.58,6,2024,2,53.7705349136,6,0,True,furniture,Debit Card,sucursal,0,58.5388091626,272.0059191758,1303.64,1.0,0,558.9,0.831067046186152,2021-07-08,100100275817.0
760,0,31374.84,4,2024,2,40.8662269904,4,3,True,books_media,Debit Card,sucursal,1,113.6108184917,326.2058499364,205.1,1.2,1,1489.06,0.714212866707186,2025-01-11,100100731012.0
761,1,131368.64,6,2024,2,43.6108377345,6,1,False,tools_hardware,Debit Card,sucursal,1,5.9811300308,-385.1055544183,236.89,1.3,0,526.71,0.323683764678419,2024-01-15,100100977341.0
762,1,77665.83,3,2025,1,3.7924973546,3,4,True,furniture,Loan,sucursal,1,19.4601461162,-499.4885845585,1153.45,0.8,0,1291.12,0.952517092288529,2019-07-03,100100479969.0
763,1,90728.85,5,2024,2,47.1375720709,5,0,False,jewelry,Loan,sucursal,0,187.3332648058,99.7399811436,970.86,1.5,1,571.87,0.279450669276181,2020-11-12,100100116994.0
764,1,8980.17,11,2024,4,57.7875495865,11,4,False,books_media,Credit Card,sucursal,1,125.7914758572,394.6456820472,941.49,0.6,1,1699.0,0.679186498733292,2020-04-27,100100652385.0
765,1,3210.65,3,2024,1,5.3116321706,3,2,True,clothing,Debit Card,sucursal,1,88.902428747,-258.9291715162,789.55,0.7,0,2451.36,0.427561827088933,2024-11-11,100100306685.0
766,0,47125.35,3,2024,1,11.7623271481,3,3,True,garden_outdoor,Debit Card,sucursal,1,174.4030036244,-20.8412869026,1521.12,1.3,1,2341.6,0.508945080544688,2016-12-03,100100446564.0
767,0,167365.78,12,2024,4,84.1703022282,12,1,True,jewelry,Debit Card,sucursal,1,121.2159324184,277.5526063446,1033.01,0.7,1,2106.79,0.994782512188165,2019-08-18,100100452970.0
768,1,119174.13,5,2024,2,52.939531429,5,2,True,clothing,Cash,sucursal,1,158.3538870247,182.4082077558,704.26,1.5,1,758.27,0.321020995948272,2020-02-18,100100876036.0
769,1,14557.18,11,2024,4,47.157611288,11,3,True,toys_games,Loan,sucursal,1,100.4214452656,-408.8314931965,1427.55,0.8,0,982.13,0.687096510613224,2018-03-14,100100944634.0
770,1,154114.87,8,2024,3,69.5311966707,8,1,True,kitchen_dining,Credit Card,sucursal,0,144.569141265,384.6088087649,1979.24,1.1,1,1203.15,0.518772498962581,2018-09-15,100100349366.0
771,1,9754.31,5,2024,2,44.9733047293,5,2,True,furniture,Credit Card,sucursal,1,95.2554676569,112.7425063191,281.39,0.6,1,2200.6,0.81154170826886,2017-02-14,100100896966.0
772,1,112897.58,12,2024,4,74.4377283146,12,2,False,tools_hardware,Cash,sucursal,1,82.8183073017,-40.4011681699,1775.75,0.8,1,1219.56,0.246936380693828,2018-05-23,100100914090.0
773,1,48114.65,3,2024,1,2.7828963193,3,3,False,garden_outdoor,Credit Card,sucursal,1,34.5575355114,193.8845583032,1781.16,1.4,1,2349.29,0.061131051952094,2016-03-26,100100677150.0
774,0,83753.31,4,2024,2,54.1399737955,4,1,False,home_appliances,Loan,sucursal,1,170.3098731462,467.1008277346,1485.65,0.8,1,1836.34,0.718152742903242,2020-10-13,100100842832.0
775,0,144419.68,12,2024,4,78.7339118716,12,2,False,sports_equipment,Cash,sucursal,1,30.695107322,-137.0097992705,437.23,0.7,1,971.91,0.542699147697453,2019-12-04,100100102276.0
776,1,90277.74,8,2024,3,67.3559758733,8,4,True,electronics,Debit Card,sucursal,1,53.8087617652,287.427867412,656.37,1.0,1,757.2,0.752861588142217,2018-03-06,100100507711.0
777,1,107994.16,11,2025,4,37.8876278685,11,1,True,automotive_parts,Loan,sucursal,1,84.5900881992,-340.9964811655,689.33,0.8,1,1747.39,0.723440319241146,2019-07-12,100100333547.0
778,1,13208.94,1,2024,1,4.8751570885,1,1,True,sports_equipment,Loan,sucursal,1,103.7233794096,493.5719865206,1921.94,1.3,0,1077.56,0.110287478725511,2018-05-10,100100056147.0
779,1,40375.29,6,2024,2,47.4119217,6,3,True,kitchen_dining,Credit Card,sucursal,1,3.4182534539,202.4843555344,1704.99,0.6,0,1413.39,0.632021325558924,2017-11-25,100100671335.0
780,1,122646.03,8,2024,3,73.1689485145,8,3,True,furniture,Credit Card,sucursal,1,140.7128743053,236.5414372178,368.6,0.5,1,293.09,0.471896971102674,2019-11-14,100100487675.0
781,1,89681.78,11,2024,4,56.1421846704,11,2,True,tools_hardware,Credit Card,sucursal,1,146.1354780004,8.6327248747,1971.17,1.1,1,1097.46,0.603914884048802,2016-06-26,100100198885.0
782,1,83359.23,8,2024,3,76.3216450739,8,1,True,furniture,Loan,sucursal,1,166.7089213608,403.6367261893,786.35,0.6,0,1585.55,0.514810763458766,2024-08-26,100100800454.0
783,1,106907.97,6,2024,2,46.74055927,6,1,True,tools_hardware,Credit Card,sucursal,1,78.2215036362,-375.2078792799,239.66,1.3,0,346.71,0.49380083697837,2016-08-21,100100017778.0
784,0,114458.0,3,2024,1,9.4448309676,3,2,False,tools_hardware,Debit Card,sucursal,1,164.9134171067,281.0183364268,1529.69,1.1,1,1196.53,0.797016785134761,2016-08-25,100100059119.0
785,1,856.98,4,2024,2,58.6005227483,4,0,False,health_beauty,Cash,sucursal,0,88.6161293319,362.2347900582,1804.72,1.1,1,1827.94,0.091971212535459,2023-04-05,100100632218.0
786,1,15740.05,11,2024,4,62.6007447918,11,0,True,home_appliances,Loan,sucursal,0,31.8238030427,-355.9953573626,889.82,0.6,0,2367.55,0.595583546683249,2021-02-18,100100523760.0
787,0,129622.35,10,2024,4,20.0182246599,10,2,True,musical_instruments,Credit Card,sucursal,1,8.5219842423,411.208964138,424.01,1.3,1,717.16,0.738256888279483,2016-11-19,100100320394.0
788,0,86515.15,9,2024,3,88.3574858318,9,3,True,electronics,Cash,sucursal,1,104.1266991445,447.4660779548,1725.8,1.4,0,1770.21,0.801026669888254,2025-03-18,100100360575.0
789,1,78607.54,4,2024,2,65.6908445881,4,3,True,garden_outdoor,Credit Card,sucursal,1,156.6257225146,17.5518051738,1706.88,1.2,1,1198.82,0.174292846208624,2018-06-12,100100685402.0
790,1,77302.31,3,2024,1,10.6058594023,3,2,True,tools_hardware,Debit Card,sucursal,1,144.6224220894,244.084346684,575.36,0.6,1,599.88,0.695263426587147,2024-02-21,100100006724.0
791,0,120037.7,9,2025,3,78.0020344748,9,2,False,electronics,Cash,sucursal,1,188.3762552871,106.8307067433,1973.99,1.4,1,1936.86,0.339420498784884,2020-12-12,100100027776.0
792,1,39848.8,10,2024,4,29.788096578,10,1,True,furniture,Loan,sucursal,1,119.1053865145,-275.585134652,664.79,0.7,0,250.91,0.408004507188347,2024-06-01,100100607185.0
793,1,95622.42,9,2024,3,69.1530211857,9,3,False,clothing,Credit Card,sucursal,1,131.5700889609,171.0959992334,647.82,0.7,1,1807.53,0.403741280801067,2024-05-05,100100697202.0
794,1,36127.88,5,2024,2,39.1616007766,5,2,True,jewelry,Loan,sucursal,1,38.3923263416,-278.0808141267,1410.35,1.4,1,452.24,0.148403177075718,2016-03-05,100100758922.0
795,0,74882.24,2,2024,1,25.3417558311,2,4,True,musical_instruments,Debit Card,sucursal,1,9.8553109837,-439.4210849844,1950.92,1.2,0,1649.94,0.466615995546526,2020-11-17,100100071497.0
796,1,24901.3,5,2024,2,46.4712382313,5,2,False,tools_hardware,Debit Card,sucursal,0,109.4388344477,-261.9328191491,1363.51,1.4,1,1838.41,0.959391368614429,2022-05-12,100100583800.0
797,1,113770.9,12,2024,4,75.0319126674,12,0,False,health_beauty,Credit Card,sucursal,0,131.2737827001,323.0485490474,1689.48,0.8,1,1934.06,0.579802412489371,2022-02-03,100100020718.0
798,0,78539.77,4,2024,2,47.2992011161,4,1,True,musical_instruments,Loan,sucursal,1,183.1366488162,67.1353102254,1578.76,0.9,1,369.08,0.465963053406297,2025-01-10,100100353386.0
799,0,42899.11,7,2024,3,86.1150132564,7,4,True,health_beauty,Loan,sucursal,1,26.9864617673,-307.5166656536,1540.64,1.1,1,811.43,0.102757032120231,2023-02-05,100100956741.0
800,1,26534.61,9,2024,3,92.21238864,9,0,False,automotive_parts,Debit Card,sucursal,0,177.7136387348,305.8671072208,854.54,0.8,0,1347.65,0.943869409261039,2016-11-28,100100519529.0
801,1,29044.73,5,2024,2,35.4610258087,5,4,False,kitchen_dining,Credit Card,sucursal,1,123.4734197023,323.2077362545,484.59,0.8,0,1886.61,0.099134659361248,2017-08-20,100100108462.0
802,1,1938.71,7,2024,3,71.9046893422,7,0,True,furniture,Credit Card,sucursal,0,37.2992251478,-92.8743848067,226.99,0.9,1,695.82,0.032876157747397,2025-10-26,100100417698.0
803,1,5758.04,3,2024,1,5.5521017794,3,3,True,sports_equipment,Loan,sucursal,1,156.4103956411,191.4863661941,751.36,0.7,1,1016.07,0.21134172152583,2017-11-17,100100928955.0
804,1,121305.41,6,2024,2,58.9002950267,6,1,False,tools_hardware,Cash,sucursal,1,153.7573226823,478.5024885113,658.3,0.7,1,1938.04,0.489618779892449,2025-03-14,100100486809.0
805,1,133958.86,5,2024,2,57.1351297707,5,2,True,books_media,Debit Card,sucursal,1,168.713892634,401.8243938917,1063.81,1.0,1,1898.48,0.293745925108492,2018-09-22,100100091283.0
806,0,105619.33,11,2024,4,45.0611055691,11,2,True,tools_hardware,Cash,sucursal,0,116.2590915348,-353.891311217,738.78,1.3,0,788.38,0.652586534605747,2017-04-19,100100528110.0
807,1,134640.68,6,2024,2,46.9802219677,6,3,True,sports_equipment,Debit Card,sucursal,1,49.2749971468,-369.4011644307,588.93,1.2,1,1582.31,0.464534929713987,2024-05-02,100100772336.0
808,0,35240.98,11,2024,4,60.6960934688,11,0,True,office_supplies,Debit Card,sucursal,0,164.2319698406,328.4248382414,1306.45,1.2,1,2145.08,0.394811729770397,2021-04-22,100100795855.0
809,1,95408.74,6,2024,2,39.2942454613,6,2,True,electronics,Cash,sucursal,1,6.8921604227,138.2030457702,617.53,1.5,1,2411.14,0.837857333092023,2022-07-22,100100466614.0
810,1,29291.3,12,2025,4,81.0158677542,12,4,True,garden_outdoor,Cash,sucursal,1,121.4785468331,-256.9402828352,1302.12,1.1,0,799.19,0.861383864334457,2022-06-10,100100990444.0
811,1,168164.05,11,2024,4,57.939802658,11,3,False,garden_outdoor,Credit Card,sucursal,1,18.4566858823,110.1578298742,1396.17,1.2,1,396.5,0.477505867456153,2022-05-12,100100172144.0
812,1,88812.36,7,2024,3,86.4866169724,7,4,True,musical_instruments,Debit Card,sucursal,1,100.1368276729,-292.3196968888,1189.79,0.9,0,1752.02,0.585338937856588,2022-03-16,100100908992.0
813,0,72826.72,6,2024,2,37.7655178625,6,2,True,jewelry,Credit Card,sucursal,1,147.0556873685,322.1936824885,1902.18,1.0,0,293.04,0.422325028407072,2016-01-04,100100214762.0
814,1,35359.75,6,2024,2,45.3776640894,6,3,True,musical_instruments,Debit Card,sucursal,1,52.9962413028,460.2530664433,1396.75,1.3,1,2140.6,0.759332874881969,2023-10-10,100100322161.0
815,0,120048.86,8,2024,3,70.6649701843,8,2,True,musical_instruments,Credit Card,sucursal,1,148.3177851993,-98.8327234336,1590.34,0.6,1,563.95,0.634481188871673,2025-02-07,100100911176.0
816,1,34901.25,2,2024,1,28.0328125809,2,4,True,jewelry,Cash,sucursal,1,26.6279269568,-21.0786131125,1321.92,1.3,1,1763.64,0.366192812539327,2022-08-25,100100581659.0
817,1,82661.14,2,2024,1,19.3968729178,2,3,False,musical_instruments,Credit Card,sucursal,1,32.845101599,294.3468760546,1176.22,1.2,1,1299.19,0.74055919254284,2016-09-07,100100609897.0
818,1,109635.91,6,2024,2,49.7937873655,6,0,True,furniture,Credit Card,sucursal,0,102.2797630412,387.2858348975,1740.33,1.4,0,2255.71,0.612780672655691,2024-12-04,100100922289.0
819,0,104423.69,10,2024,4,15.3362702327,10,3,True,garden_outdoor,Cash,sucursal,1,72.998333937,194.8040202609,698.4,0.9,1,674.18,0.403977068308992,2017-07-11,100100055329.0
820,1,45256.11,4,2024,2,51.23509255,4,2,False,automotive_parts,Cash,sucursal,0,149.4053045159,324.0216554185,1390.53,0.6,1,1178.5,0.856189523476174,2019-02-14,100100744571.0
821,1,150459.36,10,2024,4,28.5823487937,10,1,True,furniture,Debit Card,sucursal,1,42.574363593,330.4359113196,1802.18,0.7,0,1331.56,0.830558877860583,2022-11-17,100100586423.0
822,1,49645.6,4,2024,2,52.3966879921,4,4,False,books_media,Loan,sucursal,1,59.2820120848,383.4422398379,1191.43,0.8,1,2210.39,0.25369683259447,2019-05-23,100100508845.0
823,1,98570.56,5,2024,2,41.2796937837,5,3,True,health_beauty,Cash,sucursal,1,190.9834558571,-428.8008589514,684.07,1.3,0,1411.81,0.126270285292105,2018-05-28,100100746201.0
824,1,98710.08,6,2025,2,65.3024543584,6,2,True,health_beauty,Cash,sucursal,1,130.8167534917,396.0930007441,1769.89,0.9,1,291.89,0.918536712583657,2025-05-08,100100022865.0
825,1,54545.58,5,2024,2,45.4206451978,5,0,False,home_appliances,Loan,sucursal,0,195.8254667226,53.3500957634,1654.75,0.9,1,589.47,0.745835834306471,2024-12-27,100100689402.0
826,1,120902.79,9,2024,3,89.487553576,9,0,True,jewelry,Cash,sucursal,0,63.4696706906,70.1793297519,1191.92,0.7,1,1790.22,0.491099404428903,2016-05-01,100100273127.0
827,1,17790.44,9,2024,3,67.6104071535,9,2,True,books_media,Credit Card,sucursal,1,26.2747976087,499.175421183,713.74,1.0,1,2116.57,0.074012373396608,2021-08-18,100100913104.0
828,1,123420.2,10,2024,4,15.3916694043,10,1,True,home_appliances,Debit Card,sucursal,1,181.9896978323,354.8371170419,691.27,0.7,1,346.34,0.416326794518387,2018-02-05,100100917881.0
829,1,9347.67,9,2024,3,72.6926189009,9,2,False,home_appliances,Cash,sucursal,1,3.2254098782,-220.4518894496,1825.6,0.9,0,250.31,0.609676638792376,2023-02-20,100100291314.0
830,0,42101.89,7,2024,3,90.4326713888,7,1,True,home_appliances,Credit Card,sucursal,1,37.6099680083,339.0176385604,397.46,0.9,0,1907.65,0.31675992432891,2022-11-10,100100860109.0
831,1,61647.06,12,2024,4,86.0173204417,12,0,True,tools_hardware,Loan,sucursal,0,135.9187103775,-126.2993774498,1154.66,0.9,1,1124.18,0.919973008939146,2019-01-22,100100098386.0
832,0,80176.74,4,2024,2,46.9324329158,4,4,False,office_supplies,Credit Card,sucursal,1,55.3817806139,-396.9180204393,705.72,1.5,1,1448.28,0.234533681500074,2018-09-09,100100749673.0
833,1,148368.28,12,2024,4,77.9709850915,12,1,False,clothing,Loan,sucursal,1,176.1358803369,447.5127028355,1378.96,0.8,1,2172.02,0.950108309492243,2017-04-07,100100327112.0
834,0,26870.49,3,2024,1,15.2745875369,3,1,True,clothing,Cash,sucursal,1,81.1851107224,275.4274357942,537.66,0.7,0,1727.84,0.8811907442691,2025-12-28,100100298128.0
835,0,114632.74,3,2025,1,1.9552607936,3,1,True,sports_equipment,Credit Card,sucursal,0,41.1899358452,-279.5853460419,1568.22,0.9,0,1062.23,0.564564170213704,2025-06-13,100100012325.0
836,0,126085.93,4,2024,2,66.3211225258,4,1,True,toys_games,Cash,sucursal,1,112.8804128041,330.4743540478,396.22,1.5,1,359.38,0.253387789054873,2022-09-02,100100332087.0
837,0,12583.2,10,2024,4,23.3104971637,10,2,False,jewelry,Credit Card,sucursal,1,33.7865370657,76.7414205734,1613.76,1.3,0,312.6,0.289769903890848,2020-04-19,100100686286.0
838,1,47631.07,6,2024,2,66.1259772105,6,4,False,furniture,Loan,sucursal,1,167.3088421846,-50.7644734148,1065.3,0.7,0,1771.71,0.434774141715433,2022-05-05,100100788722.0
839,1,1637.24,3,2024,1,15.8453442483,3,4,True,jewelry,Cash,sucursal,1,31.5572276076,-265.1369605282,1980.09,1.3,1,1821.36,0.860704562249235,2018-04-12,100100861299.0
840,1,32094.93,11,2024,4,36.1688395095,11,2,True,kitchen_dining,Credit Card,sucursal,1,29.8109643467,222.0776482356,1162.09,0.6,1,2237.31,0.717903186976928,2018-03-07,100100205415.0
